REF_DATE,GEO,Products_and_product_groups,VALUE,Percent_Change
AUG2011,Canada,Food,128.9,4.4
AUG2011,Canada,Shelter,126.2,1.8
AUG2011,Canada,"Household operations, furnishings and equipment",111.2,2.0
AUG2011,Canada,Clothing and footwear,90.6,0.6
AUG2011,Canada,Transportation,125.3,7.0
AUG2011,Canada,Health and personal care,117.5,0.9
AUG2011,Canada,"Recreation, education and reading",106.4,1.3
AUG2011,Canada,Alcoholic beverages and tobacco products,136.1,1.3
AUG2011,Canada,Energy,157.9,13.4
SEP2011,Canada,All-items,120.6,3.2
SEP2011,Canada,Food,128.2,4.3
SEP2011,Canada,Shelter,125.7,1.5
SEP2011,Canada,"Household operations, furnishings and equipment",111.6,2.0
SEP2011,Canada,Clothing and footwear,95,2.4
SEP2011,Canada,Transportation,126.3,7.9
SEP2011,Canada,Health and personal care,117.5,1.2
SEP2011,Canada,"Recreation, education and reading",106.9,1.2
SEP2011,Canada,Alcoholic beverages and tobacco products,135.9,1.1
SEP2011,Canada,Energy,156,12.5
OCT2011,Canada,All-items,120.8,2.9
OCT2011,Canada,Food,128,4.3
OCT2011,Canada,Shelter,126.5,1.5
OCT2011,Canada,"Household operations, furnishings and equipment",111.9,2.4
OCT2011,Canada,Clothing and footwear,96.1,1.3
OCT2011,Canada,Transportation,126.5,6.7
OCT2011,Canada,Health and personal care,117.4,1.2
OCT2011,Canada,"Recreation, education and reading",106,0.8
OCT2011,Canada,Alcoholic beverages and tobacco products,135.8,1.0
OCT2011,Canada,Energy,156.9,11.7
NOV2011,Canada,All-items,120.9,2.9
NOV2011,Canada,Food,129.2,4.8
NOV2011,Canada,Shelter,126.3,1.5
NOV2011,Canada,"Household operations, furnishings and equipment",112.1,2.4
NOV2011,Canada,Clothing and footwear,93.1,1.1
NOV2011,Canada,Transportation,127.6,5.7
NOV2011,Canada,Health and personal care,117.9,1.6
NOV2011,Canada,"Recreation, education and reading",104.8,0.5
NOV2011,Canada,Alcoholic beverages and tobacco products,135.8,0.9
NOV2011,Canada,Energy,154.1,9.1
DEC2011,Canada,All-items,120.2,2.3
DEC2011,Canada,Food,129.3,4.4
DEC2011,Canada,Shelter,126.8,1.8
DEC2011,Canada,"Household operations, furnishings and equipment",111.8,2.3
DEC2011,Canada,Clothing and footwear,89.1,0.3
DEC2011,Canada,Transportation,125.2,3.3
DEC2011,Canada,Health and personal care,118.1,2.0
DEC2011,Canada,"Recreation, education and reading",104.1,0.2
DEC2011,Canada,Alcoholic beverages and tobacco products,135.8,0.9
DEC2011,Canada,Energy,152.7,6.0
JAN2012,Canada,All-items,120.7,2.5
JAN2012,Canada,Food,130.2,4.2
JAN2012,Canada,Shelter,127.1,2.1
JAN2012,Canada,"Household operations, furnishings and equipment",112.2,2.4
JAN2012,Canada,Clothing and footwear,89.3,1.6
JAN2012,Canada,Transportation,127.4,3.7
JAN2012,Canada,Health and personal care,118.1,2.0
JAN2012,Canada,"Recreation, education and reading",102.6,-0.1
JAN2012,Canada,Alcoholic beverages and tobacco products,136.3,0.8
JAN2012,Canada,Energy,155.5,6.5
FEB2012,Canada,All-items,121.2,2.6
FEB2012,Canada,Food,130.4,4.1
FEB2012,Canada,Shelter,126.9,1.9
FEB2012,Canada,"Household operations, furnishings and equipment",112.8,2.5
FEB2012,Canada,Clothing and footwear,91.9,2.8
FEB2012,Canada,Transportation,127.8,4.2
FEB2012,Canada,Health and personal care,118.4,2.1
FEB2012,Canada,"Recreation, education and reading",103.7,-0.1
FEB2012,Canada,Alcoholic beverages and tobacco products,136.6,1.2
FEB2012,Canada,Energy,156.9,7.2
MAR2012,Canada,All-items,121.7,1.9
MAR2012,Canada,Food,130,2.2
MAR2012,Canada,Shelter,126.6,1.6
MAR2012,Canada,"Household operations, furnishings and equipment",112.7,2.1
MAR2012,Canada,Clothing and footwear,94.8,0.4
MAR2012,Canada,Transportation,129.5,3.8
MAR2012,Canada,Health and personal care,118.3,1.6
MAR2012,Canada,"Recreation, education and reading",104.9,0.0
MAR2012,Canada,Alcoholic beverages and tobacco products,137.5,2.0
MAR2012,Canada,Energy,159.5,5.1
APR2012,Canada,All-items,122.2,2.0
APR2012,Canada,Food,130.1,2.5
APR2012,Canada,Shelter,126.6,1.1
APR2012,Canada,"Household operations, furnishings and equipment",112.6,2.6
APR2012,Canada,Clothing and footwear,95.3,2.4
APR2012,Canada,Transportation,131.3,3.2
APR2012,Canada,Health and personal care,118.9,1.4
APR2012,Canada,"Recreation, education and reading",105.4,0.3
APR2012,Canada,Alcoholic beverages and tobacco products,137.7,2.0
APR2012,Canada,Energy,161,1.1
MAY2012,Canada,All-items,122.1,1.2
MAY2012,Canada,Food,130.9,2.5
MAY2012,Canada,Shelter,126.7,1.2
MAY2012,Canada,"Household operations, furnishings and equipment",112.8,2.2
MAY2012,Canada,Clothing and footwear,93.4,-0.3
MAY2012,Canada,Transportation,129.9,0.8
MAY2012,Canada,Health and personal care,118.8,1.4
MAY2012,Canada,"Recreation, education and reading",106.7,0.6
MAY2012,Canada,Alcoholic beverages and tobacco products,137.7,1.5
MAY2012,Canada,Energy,157.7,-1.6
JUN2012,Canada,All-items,121.6,1.5
JUN2012,Canada,Food,130.9,2.0
JUN2012,Canada,Shelter,127,1.3
JUN2012,Canada,"Household operations, furnishings and equipment",113.1,2.2
JUN2012,Canada,Clothing and footwear,90.5,0.1
JUN2012,Canada,Transportation,127.6,1.7
JUN2012,Canada,Health and personal care,118.9,1.7
JUN2012,Canada,"Recreation, education and reading",106.7,0.7
JUN2012,Canada,Alcoholic beverages and tobacco products,137.5,1.4
JUN2012,Canada,Energy,155.7,-0.8
JUL2012,Canada,All-items,121.5,1.3
JUL2012,Canada,Food,131.7,2.1
JUL2012,Canada,Shelter,127.2,1.0
JUL2012,Canada,"Household operations, furnishings and equipment",113,2.1
JUL2012,Canada,Clothing and footwear,89.1,-0.7
JUL2012,Canada,Transportation,126.4,1.1
JUL2012,Canada,Health and personal care,118.5,1.5
JUL2012,Canada,"Recreation, education and reading",107.2,0.4
JUL2012,Canada,Alcoholic beverages and tobacco products,137.6,1.1
JUL2012,Canada,Energy,156,-1.2
AUG2012,Canada,All-items,121.8,1.2
AUG2012,Canada,Food,131.7,2.2
AUG2012,Canada,Shelter,127.4,1.0
AUG2012,Canada,"Household operations, furnishings and equipment",112.7,1.3
AUG2012,Canada,Clothing and footwear,89.5,-1.2
AUG2012,Canada,Transportation,127.5,1.8
AUG2012,Canada,Health and personal care,119.8,2.0
AUG2012,Canada,"Recreation, education and reading",107.6,1.1
AUG2012,Canada,Alcoholic beverages and tobacco products,137.8,1.2
AUG2012,Canada,Energy,159.2,0.8
SEP2012,Canada,All-items,122,1.2
SEP2012,Canada,Food,130.3,1.6
SEP2012,Canada,Shelter,127.2,1.2
SEP2012,Canada,"Household operations, furnishings and equipment",113.2,1.4
SEP2012,Canada,Clothing and footwear,93.3,-1.8
SEP2012,Canada,Transportation,128.3,1.6
SEP2012,Canada,Health and personal care,118.5,0.9
SEP2012,Canada,"Recreation, education and reading",107.7,0.7
SEP2012,Canada,Alcoholic beverages and tobacco products,137.7,1.3
SEP2012,Canada,Energy,160.6,2.9
OCT2012,Canada,All-items,122.2,1.2
OCT2012,Canada,Food,130.5,2.0
OCT2012,Canada,Shelter,127.6,0.9
OCT2012,Canada,"Household operations, furnishings and equipment",113.5,1.4
OCT2012,Canada,Clothing and footwear,94.7,-1.5
OCT2012,Canada,Transportation,128.6,1.7
OCT2012,Canada,Health and personal care,118.5,0.9
OCT2012,Canada,"Recreation, education and reading",106.6,0.6
OCT2012,Canada,Alcoholic beverages and tobacco products,137.8,1.5
OCT2012,Canada,Energy,159.5,1.7
NOV2012,Canada,All-items,121.9,0.8
NOV2012,Canada,Food,131.4,1.7
NOV2012,Canada,Shelter,127.5,1.0
NOV2012,Canada,"Household operations, furnishings and equipment",113.7,1.4
NOV2012,Canada,Clothing and footwear,92.5,-0.6
NOV2012,Canada,Transportation,127.3,-0.2
NOV2012,Canada,Health and personal care,118.7,0.7
NOV2012,Canada,"Recreation, education and reading",106.1,1.2
NOV2012,Canada,Alcoholic beverages and tobacco products,138.3,1.8
NOV2012,Canada,Energy,153.8,-0.2
DEC2012,Canada,All-items,121.2,0.8
DEC2012,Canada,Food,131.2,1.5
DEC2012,Canada,Shelter,127.5,0.6
DEC2012,Canada,"Household operations, furnishings and equipment",113.2,1.3
DEC2012,Canada,Clothing and footwear,89.2,0.1
DEC2012,Canada,Transportation,125.8,0.5
DEC2012,Canada,Health and personal care,118.6,0.4
DEC2012,Canada,"Recreation, education and reading",105.3,1.2
DEC2012,Canada,Alcoholic beverages and tobacco products,138.3,1.8
DEC2012,Canada,Energy,151.9,-0.5
JAN2013,Canada,All-items,121.3,0.5
JAN2013,Canada,Food,131.6,1.1
JAN2013,Canada,Shelter,127.8,0.6
JAN2013,Canada,"Household operations, furnishings and equipment",113.5,1.2
JAN2013,Canada,Clothing and footwear,87.9,-1.6
JAN2013,Canada,Transportation,126.7,-0.5
JAN2013,Canada,Health and personal care,118.5,0.3
JAN2013,Canada,"Recreation, education and reading",103.7,1.1
JAN2013,Canada,Alcoholic beverages and tobacco products,138.9,1.9
JAN2013,Canada,Energy,152.8,-1.7
FEB2013,Canada,All-items,122.7,1.2
FEB2013,Canada,Food,132.9,1.9
FEB2013,Canada,Shelter,127.9,0.8
FEB2013,Canada,"Household operations, furnishings and equipment",114.3,1.3
FEB2013,Canada,Clothing and footwear,91.4,-0.5
FEB2013,Canada,Transportation,130.3,2.0
FEB2013,Canada,Health and personal care,118.6,0.2
FEB2013,Canada,"Recreation, education and reading",104.7,1.0
FEB2013,Canada,Alcoholic beverages and tobacco products,139.4,2.0
FEB2013,Canada,Energy,160.1,2.0
MAR2013,Canada,All-items,122.9,1.0
MAR2013,Canada,Food,132.4,1.8
MAR2013,Canada,Shelter,128,1.1
MAR2013,Canada,"Household operations, furnishings and equipment",114.7,1.8
MAR2013,Canada,Clothing and footwear,95.3,0.5
MAR2013,Canada,Transportation,129.5,0.0
MAR2013,Canada,Health and personal care,118.3,0.0
MAR2013,Canada,"Recreation, education and reading",105.2,0.3
MAR2013,Canada,Alcoholic beverages and tobacco products,139.8,1.7
MAR2013,Canada,Energy,159.9,0.3
APR2013,Canada,All-items,122.7,0.4
APR2013,Canada,Food,132.1,1.5
APR2013,Canada,Shelter,128.2,1.3
APR2013,Canada,"Household operations, furnishings and equipment",114.3,1.5
APR2013,Canada,Clothing and footwear,94.7,-0.6
APR2013,Canada,Transportation,128.6,-2.1
APR2013,Canada,Health and personal care,118.6,-0.3
APR2013,Canada,"Recreation, education and reading",105.2,-0.2
APR2013,Canada,Alcoholic beverages and tobacco products,140.1,1.7
APR2013,Canada,Energy,158,-1.9
MAY2013,Canada,All-items,123,0.7
MAY2013,Canada,Food,132.6,1.3
MAY2013,Canada,Shelter,128.3,1.3
MAY2013,Canada,"Household operations, furnishings and equipment",114,1.1
MAY2013,Canada,Clothing and footwear,93.9,0.5
MAY2013,Canada,Transportation,129.2,-0.5
MAY2013,Canada,Health and personal care,118.3,-0.4
MAY2013,Canada,"Recreation, education and reading",106.5,-0.2
MAY2013,Canada,Alcoholic beverages and tobacco products,141.1,2.5
MAY2013,Canada,Energy,159.3,1.0
JUN2013,Canada,All-items,123,1.2
JUN2013,Canada,Food,132.5,1.2
JUN2013,Canada,Shelter,128.5,1.2
JUN2013,Canada,"Household operations, furnishings and equipment",114.2,1.0
JUN2013,Canada,Clothing and footwear,91.2,0.8
JUN2013,Canada,Transportation,130.2,2.0
JUN2013,Canada,Health and personal care,118.4,-0.4
JUN2013,Canada,"Recreation, education and reading",106.6,-0.1
JUN2013,Canada,Alcoholic beverages and tobacco products,140.9,2.5
JUN2013,Canada,Energy,162.1,4.1
JUL2013,Canada,All-items,123.1,1.3
JUL2013,Canada,Food,132.7,0.8
JUL2013,Canada,Shelter,128.8,1.3
JUL2013,Canada,"Household operations, furnishings and equipment",114.5,1.3
JUL2013,Canada,Clothing and footwear,90.4,1.5
JUL2013,Canada,Transportation,129.8,2.7
JUL2013,Canada,Health and personal care,118,-0.4
JUL2013,Canada,"Recreation, education and reading",107.7,0.5
JUL2013,Canada,Alcoholic beverages and tobacco products,140.5,2.1
JUL2013,Canada,Energy,164.2,5.3
AUG2013,Canada,All-items,123.1,1.1
AUG2013,Canada,Food,133,1.0
AUG2013,Canada,Shelter,128.8,1.1
AUG2013,Canada,"Household operations, furnishings and equipment",114.1,1.2
AUG2013,Canada,Clothing and footwear,91.6,2.3
AUG2013,Canada,Transportation,129.2,1.3
AUG2013,Canada,Health and personal care,118.1,-1.4
AUG2013,Canada,"Recreation, education and reading",107.9,0.3
AUG2013,Canada,Alcoholic beverages and tobacco products,140.4,1.9
AUG2013,Canada,Energy,163,2.4
SEP2013,Canada,All-items,123.3,1.1
SEP2013,Canada,Food,131.9,1.2
SEP2013,Canada,Shelter,129,1.4
SEP2013,Canada,"Household operations, furnishings and equipment",114.5,1.1
SEP2013,Canada,Clothing and footwear,93.7,0.4
SEP2013,Canada,Transportation,129.3,0.8
SEP2013,Canada,Health and personal care,118.4,-0.1
SEP2013,Canada,"Recreation, education and reading",107.9,0.2
SEP2013,Canada,Alcoholic beverages and tobacco products,140.9,2.3
SEP2013,Canada,Energy,163,1.5
OCT2013,Canada,All-items,123,0.7
OCT2013,Canada,Food,131.7,0.9
OCT2013,Canada,Shelter,129.2,1.3
OCT2013,Canada,"Household operations, furnishings and equipment",114.7,1.1
OCT2013,Canada,Clothing and footwear,94,-0.7
OCT2013,Canada,Transportation,128.5,-0.1
OCT2013,Canada,Health and personal care,117.9,-0.5
OCT2013,Canada,"Recreation, education and reading",106.9,0.3
OCT2013,Canada,Alcoholic beverages and tobacco products,141,2.3
OCT2013,Canada,Energy,157,-1.6
NOV2013,Canada,All-items,123,0.9
NOV2013,Canada,Food,132.8,1.1
NOV2013,Canada,Shelter,129.8,1.8
NOV2013,Canada,"Household operations, furnishings and equipment",114.8,1.0
NOV2013,Canada,Clothing and footwear,92.1,-0.4
NOV2013,Canada,Transportation,128,0.5
NOV2013,Canada,Health and personal care,118,-0.6
NOV2013,Canada,"Recreation, education and reading",106.2,0.1
NOV2013,Canada,Alcoholic beverages and tobacco products,141.1,2.0
NOV2013,Canada,Energy,157.4,2.3
DEC2013,Canada,All-items,122.7,1.2
DEC2013,Canada,Food,132.5,1.0
DEC2013,Canada,Shelter,129.9,1.9
DEC2013,Canada,"Household operations, furnishings and equipment",114.7,1.3
DEC2013,Canada,Clothing and footwear,89.4,0.2
DEC2013,Canada,Transportation,128.5,2.1
DEC2013,Canada,Health and personal care,118.1,-0.4
DEC2013,Canada,"Recreation, education and reading",105.3,0.0
DEC2013,Canada,Alcoholic beverages and tobacco products,141.2,2.1
DEC2013,Canada,Energy,158.9,4.6
JAN2014,Canada,All-items,123.1,1.5
JAN2014,Canada,Food,133,1.1
JAN2014,Canada,Shelter,130.5,2.1
JAN2014,Canada,"Household operations, furnishings and equipment",114.7,1.1
JAN2014,Canada,Clothing and footwear,89.2,1.5
JAN2014,Canada,Transportation,129.2,2.0
JAN2014,Canada,Health and personal care,118.3,-0.2
JAN2014,Canada,"Recreation, education and reading",104.7,1.0
JAN2014,Canada,Alcoholic beverages and tobacco products,140.9,1.4
JAN2014,Canada,Energy,160.2,4.8
FEB2014,Canada,All-items,124.1,1.1
FEB2014,Canada,Food,134.3,1.1
FEB2014,Canada,Shelter,130.7,2.2
FEB2014,Canada,"Household operations, furnishings and equipment",115.3,0.9
FEB2014,Canada,Clothing and footwear,91,-0.4
FEB2014,Canada,Transportation,130.8,0.4
FEB2014,Canada,Health and personal care,118.4,-0.2
FEB2014,Canada,"Recreation, education and reading",106.4,1.6
FEB2014,Canada,Alcoholic beverages and tobacco products,142.9,2.5
FEB2014,Canada,Energy,162.6,1.6
MAR2014,Canada,All-items,124.8,1.5
MAR2014,Canada,Food,134.4,1.5
MAR2014,Canada,Shelter,131.4,2.7
MAR2014,Canada,"Household operations, furnishings and equipment",115.7,0.9
MAR2014,Canada,Clothing and footwear,94,-1.4
MAR2014,Canada,Transportation,131.7,1.7
MAR2014,Canada,Health and personal care,118.1,-0.2
MAR2014,Canada,"Recreation, education and reading",106.5,1.2
MAR2014,Canada,Alcoholic beverages and tobacco products,145.3,3.9
MAR2014,Canada,Energy,167.2,4.6
APR2014,Canada,All-items,125.2,2.0
APR2014,Canada,Food,134.6,1.9
APR2014,Canada,Shelter,132.4,3.3
APR2014,Canada,"Household operations, furnishings and equipment",115.5,1.0
APR2014,Canada,Clothing and footwear,95,0.3
APR2014,Canada,Transportation,132.2,2.8
APR2014,Canada,Health and personal care,118.9,0.3
APR2014,Canada,"Recreation, education and reading",106.2,1.0
APR2014,Canada,Alcoholic beverages and tobacco products,145.1,3.6
APR2014,Canada,Energy,171.2,8.4
MAY2014,Canada,All-items,125.8,2.3
MAY2014,Canada,Food,135.7,2.3
MAY2014,Canada,Shelter,132.6,3.4
MAY2014,Canada,"Household operations, furnishings and equipment",115.8,1.6
MAY2014,Canada,Clothing and footwear,94.5,0.6
MAY2014,Canada,Transportation,132.7,2.7
MAY2014,Canada,Health and personal care,119.2,0.8
MAY2014,Canada,"Recreation, education and reading",107.8,1.2
MAY2014,Canada,Alcoholic beverages and tobacco products,146.2,3.6
MAY2014,Canada,Energy,172.7,8.4
JUN2014,Canada,All-items,125.9,2.4
JUN2014,Canada,Food,136.4,2.9
JUN2014,Canada,Shelter,132.2,2.9
JUN2014,Canada,"Household operations, furnishings and equipment",116.4,1.9
JUN2014,Canada,Clothing and footwear,92.7,1.6
JUN2014,Canada,Transportation,133.1,2.2
JUN2014,Canada,Health and personal care,119,0.5
JUN2014,Canada,"Recreation, education and reading",108.2,1.5
JUN2014,Canada,Alcoholic beverages and tobacco products,146.7,4.1
JUN2014,Canada,Energy,173,6.7
JUL2014,Canada,All-items,125.7,2.1
JUL2014,Canada,Food,136.5,2.9
JUL2014,Canada,Shelter,132.6,3.0
JUL2014,Canada,"Household operations, furnishings and equipment",116.3,1.6
JUL2014,Canada,Clothing and footwear,91.8,1.5
JUL2014,Canada,Transportation,131.5,1.3
JUL2014,Canada,Health and personal care,118.9,0.8
JUL2014,Canada,"Recreation, education and reading",108.9,1.1
JUL2014,Canada,Alcoholic beverages and tobacco products,147.1,4.7
JUL2014,Canada,Energy,171.9,4.7
AUG2014,Canada,All-items,125.7,2.1
AUG2014,Canada,Food,135.9,2.2
AUG2014,Canada,Shelter,132.4,2.8
AUG2014,Canada,"Household operations, furnishings and equipment",117.5,3.0
AUG2014,Canada,Clothing and footwear,92.1,0.5
AUG2014,Canada,Transportation,130.8,1.2
AUG2014,Canada,Health and personal care,119.2,0.9
AUG2014,Canada,"Recreation, education and reading",109.4,1.4
AUG2014,Canada,Alcoholic beverages and tobacco products,148.4,5.7
AUG2014,Canada,Energy,168.3,3.3
SEP2014,Canada,All-items,125.8,2.0
SEP2014,Canada,Food,135.5,2.7
SEP2014,Canada,Shelter,132.5,2.7
SEP2014,Canada,"Household operations, furnishings and equipment",117.6,2.7
SEP2014,Canada,Clothing and footwear,95.6,2.0
SEP2014,Canada,Transportation,130,0.5
SEP2014,Canada,Health and personal care,119.3,0.8
SEP2014,Canada,"Recreation, education and reading",109.6,1.6
SEP2014,Canada,Alcoholic beverages and tobacco products,148.5,5.4
SEP2014,Canada,Energy,167.4,2.7
OCT2014,Canada,All-items,125.9,2.4
OCT2014,Canada,Food,135.4,2.8
OCT2014,Canada,Shelter,132.8,2.8
OCT2014,Canada,"Household operations, furnishings and equipment",118.1,3.0
OCT2014,Canada,Clothing and footwear,96.9,3.1
OCT2014,Canada,Transportation,129.9,1.1
OCT2014,Canada,Health and personal care,118.8,0.8
OCT2014,Canada,"Recreation, education and reading",108.7,1.7
OCT2014,Canada,Alcoholic beverages and tobacco products,149.2,5.8
OCT2014,Canada,Energy,163.6,4.2
NOV2014,Canada,All-items,125.4,2.0
NOV2014,Canada,Food,136.9,3.1
NOV2014,Canada,Shelter,132.8,2.3
NOV2014,Canada,"Household operations, furnishings and equipment",118.2,3.0
NOV2014,Canada,Clothing and footwear,94.7,2.8
NOV2014,Canada,Transportation,127.7,-0.2
NOV2014,Canada,Health and personal care,119.9,1.6
NOV2014,Canada,"Recreation, education and reading",106.8,0.6
NOV2014,Canada,Alcoholic beverages and tobacco products,149.4,5.9
NOV2014,Canada,Energy,156.5,-0.6
DEC2014,Canada,All-items,124.5,1.5
DEC2014,Canada,Food,137.4,3.7
DEC2014,Canada,Shelter,133,2.4
DEC2014,Canada,"Household operations, furnishings and equipment",117.8,2.7
DEC2014,Canada,Clothing and footwear,91.1,1.9
DEC2014,Canada,Transportation,124.9,-2.8
DEC2014,Canada,Health and personal care,119.6,1.3
DEC2014,Canada,"Recreation, education and reading",106.1,0.8
DEC2014,Canada,Alcoholic beverages and tobacco products,149.1,5.6
DEC2014,Canada,Energy,148.7,-6.4
JAN2015,Canada,All-items,124.3,1.0
JAN2015,Canada,Food,139.1,4.6
JAN2015,Canada,Shelter,133.1,2.0
JAN2015,Canada,"Household operations, furnishings and equipment",118,2.9
JAN2015,Canada,Clothing and footwear,91.1,2.1
JAN2015,Canada,Transportation,122.4,-5.3
JAN2015,Canada,Health and personal care,120,1.4
JAN2015,Canada,"Recreation, education and reading",105.6,0.9
JAN2015,Canada,Alcoholic beverages and tobacco products,149.9,6.4
JAN2015,Canada,Energy,139.5,-12.9
FEB2015,Canada,All-items,125.4,1.0
FEB2015,Canada,Food,139.5,3.9
FEB2015,Canada,Shelter,133.1,1.8
FEB2015,Canada,"Household operations, furnishings and equipment",118.9,3.1
FEB2015,Canada,Clothing and footwear,93.3,2.5
FEB2015,Canada,Transportation,124.3,-5.0
FEB2015,Canada,Health and personal care,120.1,1.4
FEB2015,Canada,"Recreation, education and reading",107.9,1.4
FEB2015,Canada,Alcoholic beverages and tobacco products,150.3,5.2
FEB2015,Canada,Energy,145.1,-10.8
MAR2015,Canada,All-items,126.3,1.2
MAR2015,Canada,Food,139.5,3.8
MAR2015,Canada,Shelter,133.3,1.4
MAR2015,Canada,"Household operations, furnishings and equipment",119.4,3.2
MAR2015,Canada,Clothing and footwear,96.4,2.6
MAR2015,Canada,Transportation,126.6,-3.9
MAR2015,Canada,Health and personal care,119.5,1.2
MAR2015,Canada,"Recreation, education and reading",108.7,2.1
MAR2015,Canada,Alcoholic beverages and tobacco products,150.7,3.7
MAR2015,Canada,Energy,149.8,-10.4
APR2015,Canada,All-items,126.2,0.8
APR2015,Canada,Food,139.4,3.6
APR2015,Canada,Shelter,133.1,0.5
APR2015,Canada,"Household operations, furnishings and equipment",119.7,3.6
APR2015,Canada,Clothing and footwear,96.2,1.3
APR2015,Canada,Transportation,126.6,-4.2
APR2015,Canada,Health and personal care,120.1,1.0
APR2015,Canada,"Recreation, education and reading",107.7,1.4
APR2015,Canada,Alcoholic beverages and tobacco products,151.4,4.3
APR2015,Canada,Energy,148.1,-13.5
MAY2015,Canada,All-items,126.9,0.9
MAY2015,Canada,Food,140.8,3.8
MAY2015,Canada,Shelter,133.2,0.5
MAY2015,Canada,"Household operations, furnishings and equipment",119.7,3.4
MAY2015,Canada,Clothing and footwear,95,0.5
MAY2015,Canada,Transportation,128,-3.5
MAY2015,Canada,Health and personal care,120.7,1.3
MAY2015,Canada,"Recreation, education and reading",109.9,1.9
MAY2015,Canada,Alcoholic beverages and tobacco products,151.9,3.9
MAY2015,Canada,Energy,152.4,-11.8
JUN2015,Canada,All-items,127.2,1.0
JUN2015,Canada,Food,141,3.4
JUN2015,Canada,Shelter,133.5,1.0
JUN2015,Canada,"Household operations, furnishings and equipment",120,3.1
JUN2015,Canada,Clothing and footwear,93,0.3
JUN2015,Canada,Transportation,129.6,-2.6
JUN2015,Canada,Health and personal care,120.5,1.3
JUN2015,Canada,"Recreation, education and reading",110.6,2.2
JUN2015,Canada,Alcoholic beverages and tobacco products,152.1,3.7
JUN2015,Canada,Energy,157.5,-9.0
JUL2015,Canada,All-items,127.3,1.3
JUL2015,Canada,Food,140.9,3.2
JUL2015,Canada,Shelter,133.8,0.9
JUL2015,Canada,"Household operations, furnishings and equipment",120.1,3.3
JUL2015,Canada,Clothing and footwear,93,1.3
JUL2015,Canada,Transportation,129.2,-1.7
JUL2015,Canada,Health and personal care,120.6,1.4
JUL2015,Canada,"Recreation, education and reading",111.2,2.1
JUL2015,Canada,Alcoholic beverages and tobacco products,152.2,3.5
JUL2015,Canada,Energy,159.2,-7.4
AUG2015,Canada,All-items,127.3,1.3
AUG2015,Canada,Food,140.8,3.6
AUG2015,Canada,Shelter,133.9,1.1
AUG2015,Canada,"Household operations, furnishings and equipment",120.4,2.5
AUG2015,Canada,Clothing and footwear,94,2.1
AUG2015,Canada,Transportation,127.8,-2.3
AUG2015,Canada,Health and personal care,120.5,1.1
AUG2015,Canada,"Recreation, education and reading",111.7,2.1
AUG2015,Canada,Alcoholic beverages and tobacco products,152.6,2.8
AUG2015,Canada,Energy,156.1,-7.2
SEP2015,Canada,All-items,127.1,1.0
SEP2015,Canada,Food,140.3,3.5
SEP2015,Canada,Shelter,133.9,1.1
SEP2015,Canada,"Household operations, furnishings and equipment",120.5,2.5
SEP2015,Canada,Clothing and footwear,96.7,1.2
SEP2015,Canada,Transportation,125.4,-3.5
SEP2015,Canada,Health and personal care,120.7,1.2
SEP2015,Canada,"Recreation, education and reading",112.3,2.5
SEP2015,Canada,Alcoholic beverages and tobacco products,152.9,3.0
SEP2015,Canada,Energy,149.3,-10.8
OCT2015,Canada,All-items,127.2,1.0
OCT2015,Canada,Food,140.9,4.1
OCT2015,Canada,Shelter,134.3,1.1
OCT2015,Canada,"Household operations, furnishings and equipment",120.6,2.1
OCT2015,Canada,Clothing and footwear,97.7,0.8
OCT2015,Canada,Transportation,125.8,-3.2
OCT2015,Canada,Health and personal care,120.7,1.6
OCT2015,Canada,"Recreation, education and reading",110.8,1.9
OCT2015,Canada,Alcoholic beverages and tobacco products,152.9,2.5
OCT2015,Canada,Energy,146.6,-10.4
NOV2015,Canada,All-items,127.1,1.4
NOV2015,Canada,Food,141.6,3.4
NOV2015,Canada,Shelter,134.4,1.2
NOV2015,Canada,"Household operations, furnishings and equipment",119.8,1.4
NOV2015,Canada,Clothing and footwear,96.7,2.1
NOV2015,Canada,Transportation,126.3,-1.1
NOV2015,Canada,Health and personal care,121.6,1.4
NOV2015,Canada,"Recreation, education and reading",108.8,1.9
NOV2015,Canada,Alcoholic beverages and tobacco products,153.8,2.9
NOV2015,Canada,Energy,146.5,-6.4
DEC2015,Canada,All-items,126.5,1.6
DEC2015,Canada,Food,142.5,3.7
DEC2015,Canada,Shelter,134.5,1.1
DEC2015,Canada,"Household operations, furnishings and equipment",119.6,1.5
DEC2015,Canada,Clothing and footwear,91.7,0.7
DEC2015,Canada,Transportation,125.6,0.6
DEC2015,Canada,Health and personal care,121,1.2
DEC2015,Canada,"Recreation, education and reading",107.9,1.7
DEC2015,Canada,Alcoholic beverages and tobacco products,153.5,3.0
DEC2015,Canada,Energy,143.4,-3.6
JAN2016,Canada,All-items,126.8,2.0
JAN2016,Canada,Food,144.6,4.0
JAN2016,Canada,Shelter,134.6,1.1
JAN2016,Canada,"Household operations, furnishings and equipment",120,1.7
JAN2016,Canada,Clothing and footwear,90.8,-0.3
JAN2016,Canada,Transportation,125.1,2.2
JAN2016,Canada,Health and personal care,121.5,1.3
JAN2016,Canada,"Recreation, education and reading",107.9,2.2
JAN2016,Canada,Alcoholic beverages and tobacco products,154.5,3.1
JAN2016,Canada,Energy,139,-0.4
FEB2016,Canada,All-items,127.1,1.4
FEB2016,Canada,Food,145,3.9
FEB2016,Canada,Shelter,134.7,1.2
